path	format	bytes	width_px	height_px	animated_frame_count	sha256	duration_ms	metadata_status	human_visual_review
apps/web/src/components/icon/wide-company.svg	SVG	816	18	18	n/a	e962c261f8700201a3b37dffa61318b1e1721a8cb455ab2a428b8e6f5fbb3f88	n/a	ok	required
apps/web/src/components/icon/wide-contact.svg	SVG	505	18	18	n/a	96995767e9f1da524f3d976b6cfdd2f233d8d66b1aa5c5ee502ab5ca39ab5b58	n/a	ok	required
apps/web/src/components/icon/wide-copy.svg	SVG	474	18	18	n/a	591bd51ad175625fd541c3a3287282b841ae4318f91412e6ffc89a26fa3a2cab	n/a	ok	required
apps/web/src/components/icon/wide-csv.svg	SVG	2669	18	18	n/a	4952a8a99c1613d6724000d0954a795e3430b35bca7b7197ce5a2a5669756d1c	n/a	ok	required
apps/web/src/components/icon/wide-cursor-ide.svg	SVG	486	24	24	n/a	2f7cdc418fb3be1e1d674f241a8b55b5cfdc3c9ad2bb31b60a91163045877dda	n/a	ok	required
apps/web/src/components/icon/wide-diagram.svg	SVG	527	24	24	n/a	99c34d82a983fc357294226c1b94f9d17066509282a9eb59186349d798fdfbe1	n/a	ok	required
apps/web/src/components/icon/wide-docx.svg	SVG	2829	18	18	n/a	88591490eff45405430712836da2c5be1e84d7435bfe25cec062bf1d2610923c	n/a	ok	required
apps/web/src/components/icon/wide-edit.svg	SVG	368	18	18	n/a	a1bd227cb165faec9eaf5c4af887274ff5c9a288ca5517e1a168d2ef205dba4a	n/a	ok	required
apps/web/src/components/icon/wide-email.svg	SVG	317	24	24	n/a	64893daa5ef21ea75747697bea750b4cfed1cdc221072a04c8732893c7da58d4	n/a	ok	required
apps/web/src/components/icon/wide-eye.svg	SVG	317	18	18	n/a	adf098a7b0d549df91a0ee7ced99f37edc3398277efc1b057cc50d2739bdb021	n/a	ok	required
apps/web/src/components/icon/wide-file-code.svg	SVG	347	24	24	n/a	3a43d9482e720181f247f64d062897d728b789dfd8024d13c8cbacc46862e36d	n/a	ok	required
apps/web/src/components/icon/wide-file-compressed.svg	SVG	435	18	18	n/a	bc1b9c06fe3da2b0c91b2ecaae9ea787c4ec8d899f1fae719585c2a5a43f57c9	n/a	ok	required
apps/web/src/components/icon/wide-file-image.svg	SVG	433	24	24	n/a	94abb846e0e26d90bb381db44c3001629276309c96b22d6b95f31b4369c1ba5f	n/a	ok	required
apps/web/src/components/icon/wide-file-md.svg	SVG	329	24	24	n/a	1fdb4951cd40a3435a0ac9744341e9b865492d37211be972e0711e2ebfbe641c	n/a	ok	required
apps/web/src/components/icon/wide-files.svg	SVG	605	18	18	n/a	1db9950db466ffa1a34cb942518623cae1f3d6c710c3a1a11280be5eb059212d	n/a	ok	required
apps/web/src/components/icon/wide-folder.svg	SVG	293	24	24	n/a	b8e3cba281bc4230dbbe6ae37fea28e73ec58d26416a1605a2ff6b97365227b1	n/a	ok	required
apps/web/src/components/icon/wide-gear.svg	SVG	679	18.06	18.06	n/a	6c0a0643968b84a981b1be6f32bfb759fa43c930206960ecb4d383dd4b896535	n/a	ok	required
apps/web/src/components/icon/wide-globe.svg	SVG	675	18	12	n/a	4ea83622f2f79bae0ffbfdc1d35859bef6d7a2ec0a2b9dbe595ca702a7fd48e6	n/a	ok	required
apps/web/src/components/icon/wide-home.svg	SVG	678	18	18	n/a	2aa7167ecba856f5ecffc85a296e99484e22746573a37cddf595e35a46dd0fde	n/a	ok	required
apps/web/src/components/icon/wide-inbox.svg	SVG	435	18	12	n/a	7318ca8b6cf437e99af59e00de07446ac2aaf27d52c3ba9f5be5583fb1024615	n/a	ok	required
apps/web/src/components/icon/wide-link.svg	SVG	499	18	18	n/a	f028a5aecba74653de6f2260e373c83f48accf6eddc40a1f99e01994a16e08b7	n/a	ok	required
apps/web/src/components/icon/wide-microphone-slash.svg	SVG	662	18	18	n/a	aaedea6b9a6eb0e7102b9432ed976bf7105db2a78a6c3d10a40f365e5a68d63c	n/a	ok	required
apps/web/src/components/icon/wide-microphone.svg	SVG	437	18	18	n/a	cb951594b28ca57ba3ea14170fc9b137fc7863e53dfe46a3baab893edde6d4eb	n/a	ok	required
apps/web/src/components/icon/wide-newSplit.svg	SVG	311	18	18	n/a	28c3ef07675e1478e1ccdca51fc3fefaaa31db7a202a964e87b03072c9fe5410	n/a	ok	required
apps/web/src/components/icon/wide-noise.svg	SVG	395	24	24	n/a	9c9550b81dfeb550568e7c7840fa89fd311ba4e886a41ace8ee4fad25408c753	n/a	ok	required
apps/web/src/components/icon/wide-paintbrush.svg	SVG	893	18	18	n/a	7f1c86b289e19c73c25f1571b6e010f5d944e1916b7cdc74903912e45b784676	n/a	ok	required
apps/web/src/components/icon/wide-paper-plane-cutout.svg	SVG	423	24	24	n/a	01defbe7bf2996672a2bbfb26726a44018494ef787499149e4832c23dafbea47	n/a	ok	required
apps/web/src/components/icon/wide-plus.svg	SVG	364	18	18	n/a	c2e6bd75c49880fa0df467c6f4b9cbf23f09a871cf2bddaad9a138fd381c9f16	n/a	ok	required
apps/web/src/components/icon/wide-preview.svg	SVG	2056	24	24	n/a	87e863068c776c495560bb98328c8706c9cef6c8d2069a1e648ecda49bdd5867	n/a	ok	required
apps/web/src/components/icon/wide-priority-high.svg	SVG	313	18	12	n/a	2d48d6b0074c9ec6090d4a381db67afb02912b99257b58a87e74f8e4290da94a	n/a	ok	required
apps/web/src/components/icon/wide-priority-low.svg	SVG	341	18	12	n/a	1196b85145044440c0d44e789477b360b31a3e62bd605616204f21284104e26c	n/a	ok	required
apps/web/src/components/icon/wide-priority-medium.svg	SVG	327	18	12	n/a	13941ae2c494108e090b545cfd411a578985b97a525baf060539b0fc43d80cc3	n/a	ok	required
apps/web/src/components/icon/wide-priority-urgent.svg	SVG	357	18	18	n/a	5e3326b126ec7f7818be046fd58b0649e3bfbc7efbcb3de3a2232446797fad78	n/a	ok	required
apps/web/src/components/icon/wide-profile.svg	SVG	736	18	18	n/a	cbb782a25c3956272a5d4c273809067356778a973f90a039365ad2a49b6c93f9	n/a	ok	required
apps/web/src/components/icon/wide-reply.svg	SVG	305	18	18	n/a	7b17c786579663f2fe5718d7071fe05123c5659801e00e95b2ab159e3b01decf	n/a	ok	required
apps/web/src/components/icon/wide-screencast.svg	SVG	411	18	18	n/a	e86e3cb2a83f035ba78b74d5f5a2a849311c7b71fbbc2bb52b3bfd0a23b66a63	n/a	ok	required
apps/web/src/components/icon/wide-search.svg	SVG	305	18	18	n/a	c41a5c9d5acd6bba9bc83a4d9ef297e007222db5a003b5359ce14644cc85d314	n/a	ok	required
apps/web/src/components/icon/wide-share.svg	SVG	369	18	18	n/a	66e51dd489cb9ceb00eb7742482516c839c2b069e3619c82707e1d8013de5ccb	n/a	ok	required
apps/web/src/components/icon/wide-sidebar.svg	SVG	322	18	12	n/a	433b69621b844626f9356a0b79422f11727d9537be883d45d7853943775908d0	n/a	ok	required
apps/web/src/components/icon/wide-signal.svg	SVG	463	24	24	n/a	99b54525f40ae2fced556741dbf3b91aed63eefefd3046ba0dc0d786c088381e	n/a	ok	required
apps/web/src/components/icon/wide-sliders-horizontal.svg	SVG	296	18	12	n/a	e46a6f62143fe6602b3455d82da8023caf303e6ecea69a19b206ac52a39513d8	n/a	ok	required
apps/web/src/components/icon/wide-sliders.svg	SVG	381	18	12	n/a	30eb1ba104e92119624f03fb7101b712f0683b1789b40cb6178662dd9c33a96a	n/a	ok	required
apps/web/src/components/icon/wide-snippet.svg	SVG	711	18	18	n/a	99d728872533e6fc5f8f8852b5770f1c662915ba77ea67b59cfafc8d5148a765	n/a	ok	required
apps/web/src/components/icon/wide-sort.svg	SVG	217	18	18	n/a	0c029e4c04c7687adcef395d8daebd0dcd90966bfd2fae51b6ec9ca6de796294	n/a	ok	required
apps/web/src/components/icon/wide-star.svg	SVG	976	24	24	n/a	74211e2a8e3fe71c1db3dda6188ea71f1d5608ddd241543232a3a11ae8608675	n/a	ok	required
apps/web/src/components/icon/wide-task-done.svg	SVG	261	18	18	n/a	982507f383b1422804e84ba7fcedec1eace65630ded91a69f312da60fdd6d8c1	n/a	ok	required
apps/web/src/components/icon/wide-task-not-done.svg	SVG	233	18	18	n/a	eaf710133c5481e295715649b2e40df62ecded129a89fe35de8af4fce16ab73e	n/a	ok	required
apps/web/src/components/icon/wide-task.svg	SVG	580	18	18	n/a	40dfb5673c65b1b3ac405a1135335448c08995577694b452cd7c1afcd033e7bb	n/a	ok	required
apps/web/src/components/icon/wide-unknown.svg	SVG	1667	24	24	n/a	8149217b2d2da5637f61adb6305b97f2d21d8e8863708d4fa69309070a9c214b	n/a	ok	required
apps/web/src/components/icon/wide-user-circle.svg	SVG	1347	12	12	n/a	8ad1b77f625daa619b40aba88c8fcb08aef4866503aea52242d59c3c8e9cd0e1	n/a	ok	required
apps/web/src/components/icon/wide-user.svg	SVG	463	24	24	n/a	b4d2537659971d257ea0851ee17e131b1cd469633a23d6d840c9860d35567bc5	n/a	ok	required
apps/web/src/components/icon/wide-users.svg	SVG	405	18	12	n/a	47fe931ab8e13c37f8904b6ae1d03239fdd1b7a0b0897a68f5c49f13da28a88d	n/a	ok	required
apps/web/src/components/icon/wide-video-slash.svg	SVG	513	18	18	n/a	d3e58a677d82a5523420a7d179daf78d751f3a1e88c1892c255e1538f8cce8a5	n/a	ok	required
apps/web/src/components/icon/wide-video.svg	SVG	301	18	18	n/a	0eb3a2406fab9aa5a2a04313d7af687058a071dd1b74c44eeb481eecb03315b2	n/a	ok	required
apps/web/src/components/icon/wide-zed-ide.svg	SVG	623	24	24	n/a	9cc3c9eba2aa21ea00b8f728bde447dfe5e93bcccf559dc5a648bee86b3e7314	n/a	ok	required
apps/web/src/lib/core/assets/favicon.ico	ICO	15086	48	48	n/a	0e726a381fd5c7ee7e57960f9ea5ff6a354071055dd071bf130052ad5a899e3d	n/a	ok	required
apps/web/src/lib/core/component/AI/assets/anthropic.svg	SVG	252	92.2	65	n/a	869b21e5493346edefbb51c8143a1bf08388c6f1d5c93a5505cff6a6b8ca2533	n/a	ok	required
apps/web/src/lib/core/component/AI/assets/openai.svg	SVG	1357	24	24	n/a	739f19e0287ef80e16576c82597f05969921f15e35e6a8dd923a70833d134db2	n/a	ok	required
apps/web/src/lib/core/email/tests/snapshots/email-rendering.pw.ts/github-pr-review-macro-dark.png	PNG	50717	664	800	1	78e621aed0ee08a824a10d452d3dba8dc96a8e7cb9c107d7bbb9156bd838761f	n/a	ok	required
apps/web/src/lib/core/email/tests/snapshots/email-rendering.pw.ts/github-pr-review-macro-light.png	PNG	50324	664	800	1	e921f4914e7825130f296fee7a5e66c0793cec51386d3ccb05d3d604677f858e	n/a	ok	required
apps/web/src/lib/core/email/tests/snapshots/email-rendering.pw.ts/google-calendar-invite-macro-dark.png	PNG	76316	664	800	1	0f347c162d2112117afe7eee87c211fb3225b47b9fc5140cbcf99c36ef93fb1e	n/a	ok	required
apps/web/src/lib/core/email/tests/snapshots/email-rendering.pw.ts/google-calendar-invite-macro-light.png	PNG	84169	664	800	1	7c0c8d31b01794930f06e9a949eb22793afc1832c82f806cacfe622be050d677	n/a	ok	required
apps/web/src/lib/core/email/tests/snapshots/email-rendering.pw.ts/nested-quotes-macro-dark.png	PNG	17428	664	800	1	953b1b5a4a12bb52aff8be25a44f275eb139f86b2ed8913f3391e0e1356e1bac	n/a	ok	required
apps/web/src/lib/core/email/tests/snapshots/email-rendering.pw.ts/nested-quotes-macro-light.png	PNG	18119	664	800	1	27e866c624f122e74fe31b530f2903d97ec8cb79c85e8e5b2486ffc8d801dcf9	n/a	ok	required
apps/web/src/lib/core/email/tests/snapshots/email-rendering.pw.ts/styled-email-macro-dark.png	PNG	12407	664	800	1	5b57acd7f1583f1bddced5a013d1903ff6b1e59b955c2aafc468ea36075419c1	n/a	ok	required
apps/web/src/lib/core/email/tests/snapshots/email-rendering.pw.ts/styled-email-macro-light.png	PNG	13817	664	800	1	5ae32fa95d37eadbca7e3a1ad7364b7991a9e2bbebe362cbe9d647b4f2693982	n/a	ok	required
apps/web/src/lib/core/email/tests/snapshots/email-rendering.pw.ts/wide-table-360-macro-dark.png	PNG	5691	424	800	1	8645e52bd2d6011bbc19fa96205f3913200173a2fc08499c96f03a49882d90e9	n/a	ok	required
apps/web/src/lib/core/email/tests/snapshots/email-rendering.pw.ts/wide-table-360-macro-light.png	PNG	5679	424	800	1	e15a4ecc050b3a51c45f9d9cd70eb9a3908c283ddfc522991ea64c2b4aa9e650	n/a	ok	required
apps/web/src/lib/core/email/tests/snapshots/email-rendering.pw.ts/wide-table-800-macro-dark.png	PNG	8085	864	800	1	c6c1e20ade52ef91d851d7f0783c84c4b337b968c89a678e7715e3190dc1cbc6	n/a	ok	required
apps/web/src/lib/core/email/tests/snapshots/email-rendering.pw.ts/wide-table-800-macro-light.png	PNG	7969	864	800	1	bec8b373f967cfd14846e02d2a4e8f7bd2d9b4d7a3ba65b12b447a81c1c74ea7	n/a	ok	required
apps/web/src/lib/design/app-store.svg	SVG	14892	58	121	n/a	0a6e7a61de120111a1bae0cf0e27826581e79f1d4770a5f3bb0c6999f25321c7	n/a	ok	required
apps/web/src/lib/design/arcanum-01.svg	SVG	36102	200	200	n/a	97b6f91ceafa8a98277b0bdd06d4e47e533cda87278a1f7be290c8bf49719f66	n/a	ok	required
apps/web/src/lib/design/arcanum-02.svg	SVG	26661	200	200	n/a	e431f2a2ca587280206faf3f1cd0da9a71b1d8c9f9f85618ed2795db5cf7bd86	n/a	ok	required
apps/web/src/lib/design/arcanum-03.svg	SVG	51367	400	200	n/a	f82aaa5c9be1578a9d1aefeb263172e096ab05446f4232ff625825213f7931ac	n/a	ok	required
apps/web/src/lib/design/arcanum-04.svg	SVG	18177	200	200	n/a	6998debf6e0fb6655b0c5892f9ac729d562d2218362d54f9857091b60467fdcb	n/a	ok	required
apps/web/src/lib/design/arcanum-05.svg	SVG	22147	200	200	n/a	3647eb4cd5f593d9dc39fdbd26c5a8e71538dc75359acf6d8a1b276a148dbc70	n/a	ok	required
apps/web/src/lib/design/arcanum-06.svg	SVG	26030	200	200	n/a	f04aafb11006aba764cab2e8b68363f03c61ec2d0aa18b55bd702b1c82055e80	n/a	ok	required
apps/web/src/lib/design/arcanum-07.svg	SVG	21360	200	200	n/a	79126b1f78cd2c8e4a3974199acc1fdcdc81e6842489c2bdecdf77b7b3cf9105	n/a	ok	required
apps/web/src/lib/design/arcanum-08.svg	SVG	1293	200	200	n/a	ca4e7710ce43e30888771fadf8e776785904b09a8386591519833319037322c4	n/a	ok	required
apps/web/src/lib/design/arcanum-09.svg	SVG	27753	200	200	n/a	7259636ae6b81e1e7d5efb2f0d7370267590b43356973c35e0be8ccf3c2f78a3	n/a	ok	required
apps/web/src/lib/design/arcanum-10.svg	SVG	53782	400	200	n/a	cc59449f5397945ef71596e10b286061ad8dc62d32478d068a4e6adf14ca6857	n/a	ok	required
apps/web/src/lib/design/empty-state-ai.svg	SVG	2989	38.6	31.32	n/a	b2f2697b53bce6c62c3de60271cfa726203f9f3b05cd4a3d9dd9ae601a389fc5	n/a	ok	required
apps/web/src/lib/design/empty-state-automations.svg	SVG	7212	24.45	16.34	n/a	e97c6a4a596ec17e0c03d28d09055bed90f58c97518393b5173f4408f8441508	n/a	ok	required
apps/web/src/lib/design/empty-state-calls.svg	SVG	3271	38.6	34.4	n/a	3e647e601d0eb451f189379ac3cf59814a61fd96e038a3a9e4bddbfce1294cab	n/a	ok	required
apps/web/src/lib/design/empty-state-channels.svg	SVG	2052	38.6	27.1	n/a	da95db8e6cc379da32a8dea7c34aa8bde1106de509ff17fa91fc9c7eb6daaaea	n/a	ok	required
apps/web/src/lib/design/empty-state-companies.svg	SVG	2898	38.6	29.45	n/a	3089a183b195da83e0451bd7bae9eccb72eafd1a76dbdf4370286345814fa70a	n/a	ok	required
apps/web/src/lib/design/empty-state-doc.svg	SVG	1640	38.6	26.67	n/a	8b801518ed6a8d06672b114b5522433218c9e611fd44a4aa40581f34fcdc1fce	n/a	ok	required
apps/web/src/lib/design/empty-state-email.svg	SVG	2261	38.6	24.77	n/a	6cc0af9a94db7bf2a7d2b4fde6a9bdd9dbdbadd975665dd2e6ec8cc118b14d66	n/a	ok	required
apps/web/src/lib/design/empty-state-folder.svg	SVG	2076	38.6	32.6	n/a	39cf1cc5cc919af43af030fc04ab0fe96d1ffcadc43b6908ce689abf9eebf8ae	n/a	ok	required
apps/web/src/lib/design/empty-state-inbox-tray.svg	SVG	2109	38.6	24.77	n/a	23c1eba0fb376407974facc67353a406b4f6deaacaa2b9ae9e2a71261c9ce8ed	n/a	ok	required
apps/web/src/lib/design/empty-state-inbox-zero.svg	SVG	1079	38.7	24.87	n/a	242ab9a9a6c800e2e320a3b19100dbc543f4cbc1d0213e2df37236ebff0ddab3	n/a	ok	required
apps/web/src/lib/design/empty-state-no-access.svg	SVG	13124	43.27	47.46	n/a	1efd109a17f3e82e14d2c85e09299e9f893851219d1ad31e21a81ac7193e1105	n/a	ok	required
apps/web/src/lib/design/empty-state-no-filter-match.svg	SVG	1956	49.65	31.18	n/a	9ef584e7d8257698d471f3b6007912487393272b447f024c5af1f9896cf97278	n/a	ok	required
apps/web/src/lib/design/empty-state-no-search-match.svg	SVG	2360	32.25	21.06	n/a	2f47acea34551e6be9584f1c767090f900151c598247bc3bcc86a8766c4d506a	n/a	ok	required
apps/web/src/lib/design/empty-state-tasks.svg	SVG	3790	38.6	28.25	n/a	529adedfea3ab5fb129d103f2398590faeb470dc713bc61008d998c228cf2f68	n/a	ok	required
apps/web/tauri/icon.png	PNG	853021	1024	1024	1	7001c0441dd3a9064e633a46a615636b517a3769245d29364f6f269fc0d98975	n/a	ok	required
apps/web/tauri/src-tauri/gen/android/app/src/main/res/mipmap-hdpi/ic_launcher.png	PNG	2403	49	49	1	2be590e162403857d12bb3aed97d3a5a0dbdc66fb289e21f904148e89343bc3e	n/a	ok	required
apps/web/tauri/src-tauri/gen/android/app/src/main/res/mipmap-hdpi/ic_launcher_foreground.png	PNG	19945	162	162	1	8f5249ad8f9db429e5f770c8c41a51c4ae655bc778ce58b68f5328b031b7834a	n/a	ok	required
apps/web/tauri/src-tauri/gen/android/app/src/main/res/mipmap-hdpi/ic_launcher_round.png	PNG	2821	49	49	1	1aabd655f8c55329e8209a1360ee0df807cf145fd175954ffb90bf884b4dad31	n/a	ok	required
apps/web/tauri/src-tauri/gen/android/app/src/main/res/mipmap-mdpi/ic_launcher.png	PNG	2350	48	48	1	9638997e4d8c322476e40bf6b90139e7a45e060b0d0526fd797605912110c2ef	n/a	ok	required
apps/web/tauri/src-tauri/gen/android/app/src/main/res/mipmap-mdpi/ic_launcher_foreground.png	PNG	10266	108	108	1	10b88ef094ede13f906be889a18b138b03c4d54f7a3acf563bb83f7487104d2b	n/a	ok	required
apps/web/tauri/src-tauri/gen/android/app/src/main/res/mipmap-mdpi/ic_launcher_round.png	PNG	2702	48	48	1	031a3eb664a6ca0438982210ed66d94cd60e5c1b864fab14b66788cb442a9248	n/a	ok	required
apps/web/tauri/src-tauri/gen/android/app/src/main/res/mipmap-xhdpi/ic_launcher.png	PNG	6926	96	96	1	570659bc853178b669cdbb98e82e787a954a7146a023d53a5298fe29839af506	n/a	ok	required
apps/web/tauri/src-tauri/gen/android/app/src/main/res/mipmap-xhdpi/ic_launcher_foreground.png	PNG	33183	216	216	1	e5c93b5cdcb8e765dd48ed9e608bdc3071056a0f8b22113ed1661843d2963530	n/a	ok	required
apps/web/tauri/src-tauri/gen/android/app/src/main/res/mipmap-xhdpi/ic_launcher_round.png	PNG	8098	96	96	1	ed46ac3edb6fead014075db5cd429983f15a61b848a9607f865beaeb42bf889b	n/a	ok	required
apps/web/tauri/src-tauri/gen/android/app/src/main/res/mipmap-xxhdpi/ic_launcher.png	PNG	13283	144	144	1	371fa75c6d3a077186a6fc82a22b37a6a00e8b1f5dc8f91f10d5a16801b389c8	n/a	ok	required
apps/web/tauri/src-tauri/gen/android/app/src/main/res/mipmap-xxhdpi/ic_launcher_foreground.png	PNG	74564	324	324	1	f95dd71cd11268e61b67465b2dc560b2928bcf7a8f5ea9c7a261885f9bec8358	n/a	ok	required
apps/web/tauri/src-tauri/gen/android/app/src/main/res/mipmap-xxhdpi/ic_launcher_round.png	PNG	15683	144	144	1	6a6d5cb76a4d27e8289ba32694c610dd4beb0aaad6a3c67d12dac47e633b9a26	n/a	ok	required
apps/web/tauri/src-tauri/gen/android/app/src/main/res/mipmap-xxxhdpi/ic_launcher.png	PNG	21349	192	192	1	355fe7d480adf1a45b4f4286bfe53889a42c3dfa0825f24424a1725386f0b2d4	n/a	ok	required
apps/web/tauri/src-tauri/gen/android/app/src/main/res/mipmap-xxxhdpi/ic_launcher_foreground.png	PNG	138858	432	432	1	cbcb9619b819bb8d5035d561922bdc88397bb2468783a07fcea7fda019405e0f	n/a	ok	required
apps/web/tauri/src-tauri/gen/android/app/src/main/res/mipmap-xxxhdpi/ic_launcher_round.png	PNG	25186	192	192	1	39e4ff6153b86bf544c131a7e0c064de106e43d83b3fcfa7df262adb57a5db32	n/a	ok	required
apps/web/tauri/src-tauri/gen/apple/Assets.xcassets/AppIcon.appiconset/AppIcon-20x20@1x.png	PNG	780	20	20	1	b05ef55a0087b31458d2f8e0db4f799d8920f839c5ac476af6a775f4e4a54db1	n/a	ok	required
apps/web/tauri/src-tauri/gen/apple/Assets.xcassets/AppIcon.appiconset/AppIcon-20x20@2x-1.png	PNG	2140	40	40	1	c84446ac741791b0a327f7ddc8008e23b11946604543747923ab197105637ea8	n/a	ok	required
apps/web/tauri/src-tauri/gen/apple/Assets.xcassets/AppIcon.appiconset/AppIcon-20x20@2x.png	PNG	2140	40	40	1	c84446ac741791b0a327f7ddc8008e23b11946604543747923ab197105637ea8	n/a	ok	required
apps/web/tauri/src-tauri/gen/apple/Assets.xcassets/AppIcon.appiconset/AppIcon-20x20@3x.png	PNG	4078	60	60	1	5a0f0fd5876463677d681e33c9ff316bbb94a0f6e55b8d4d9820982fee3da1d5	n/a	ok	required
apps/web/tauri/src-tauri/gen/apple/Assets.xcassets/AppIcon.appiconset/AppIcon-29x29@1x.png	PNG	1322	29	29	1	841e0d37e85a0d2c4c1e80334b04831048fb74d6673bd3e2c20a574ae3a20420	n/a	ok	required
apps/web/tauri/src-tauri/gen/apple/Assets.xcassets/AppIcon.appiconset/AppIcon-29x29@2x-1.png	PNG	3807	58	58	1	4c4bac09797be0d4c810cde134b4c330774981799aa7b6658a82a178f0d6a12f	n/a	ok	required
apps/web/tauri/src-tauri/gen/apple/Assets.xcassets/AppIcon.appiconset/AppIcon-29x29@2x.png	PNG	3807	58	58	1	4c4bac09797be0d4c810cde134b4c330774981799aa7b6658a82a178f0d6a12f	n/a	ok	required
apps/web/tauri/src-tauri/gen/apple/Assets.xcassets/AppIcon.appiconset/AppIcon-29x29@3x.png	PNG	7203	87	87	1	c389a5cd7b53ba64876c5ee280e45f7dcfc1b5dc8b22d89b5a6a00b54e7ec46a	n/a	ok	required
apps/web/tauri/src-tauri/gen/apple/Assets.xcassets/AppIcon.appiconset/AppIcon-40x40@1x.png	PNG	2140	40	40	1	c84446ac741791b0a327f7ddc8008e23b11946604543747923ab197105637ea8	n/a	ok	required
apps/web/tauri/src-tauri/gen/apple/Assets.xcassets/AppIcon.appiconset/AppIcon-40x40@2x-1.png	PNG	6373	80	80	1	f2b1630e29353af14baad65b2b7ad53d15bb5e61347b8461084590cb760291c0	n/a	ok	required
apps/web/tauri/src-tauri/gen/apple/Assets.xcassets/AppIcon.appiconset/AppIcon-40x40@2x.png	PNG	6373	80	80	1	f2b1630e29353af14baad65b2b7ad53d15bb5e61347b8461084590cb760291c0	n/a	ok	required
apps/web/tauri/src-tauri/gen/apple/Assets.xcassets/AppIcon.appiconset/AppIcon-40x40@3x.png	PNG	12026	120	120	1	1eaa660cf44bc27c8dc7c89afe40187c3c49d07084b424a2e311b39411594bcf	n/a	ok	required
apps/web/tauri/src-tauri/gen/apple/Assets.xcassets/AppIcon.appiconset/AppIcon-512@2x.png	PNG	853021	1024	1024	1	7001c0441dd3a9064e633a46a615636b517a3769245d29364f6f269fc0d98975	n/a	ok	required
apps/web/tauri/src-tauri/gen/apple/Assets.xcassets/AppIcon.appiconset/AppIcon-60x60@2x.png	PNG	12026	120	120	1	1eaa660cf44bc27c8dc7c89afe40187c3c49d07084b424a2e311b39411594bcf	n/a	ok	required
apps/web/tauri/src-tauri/gen/apple/Assets.xcassets/AppIcon.appiconset/AppIcon-60x60@3x.png	PNG	24016	180	180	1	55bbe0ac4c1f417757c9b63fb1e1412e26744d7d3ad596ebea42261c5cb9d776	n/a	ok	required
apps/web/tauri/src-tauri/gen/apple/Assets.xcassets/AppIcon.appiconset/AppIcon-76x76@1x.png	PNG	5837	76	76	1	a68cfa0f35d6a2ebe245db919dd07df6438773229d78dfed86596e59cfa6cd1d	n/a	ok	required
apps/web/tauri/src-tauri/gen/apple/Assets.xcassets/AppIcon.appiconset/AppIcon-76x76@2x.png	PNG	18069	152	152	1	a2a55470f3280bb1f71e79a2cb50732cd41ae5387064fadc9d161e82d58f24cb	n/a	ok	required
apps/web/tauri/src-tauri/gen/apple/Assets.xcassets/AppIcon.appiconset/AppIcon-83.5x83.5@2x.png	PNG	20966	167	167	1	ed916d956e4df3d330f664ee1497eb1ab0f89bccc77938e11c5f13543c4e3e77	n/a	ok	required
apps/web/tauri/src-tauri/icons/128x128.png	PNG	13337	128	128	1	112fbdb0335b8ea8f841e517d3bc7abcd8d3ce74d89c5ea972c041ebe7a706c4	n/a	ok	required
apps/web/tauri/src-tauri/icons/128x128@2x.png	PNG	46339	256	256	1	fe47e46698a8aa82397e99177bc1e1f01a5e6960bcd44886032eae3c8869002a	n/a	ok	required
apps/web/tauri/src-tauri/icons/32x32.png	PNG	1523	32	32	1	14bebeecf77a93f5d28af360d5005651f5717d060da4b70f549a0c88dedb32ed	n/a	ok	required
apps/web/tauri/src-tauri/icons/64x64.png	PNG	4424	64	64	1	d33648f86a27d4a0b219e8fc36f0013f3780d0e89d35e0086c7472710080b6f0	n/a	ok	required
apps/web/tauri/src-tauri/icons/Square107x107Logo.png	PNG	10113	107	107	1	970d1154ceb61e73d210d82b2510842d847741b8d18ec5f199233c3fba365100	n/a	ok	required
apps/web/tauri/src-tauri/icons/Square142x142Logo.png	PNG	16067	142	142	1	0510cb133db54a8caaaea99c5aa12d02101e6dec2558092e7cec0d19857eaa21	n/a	ok	required
apps/web/tauri/src-tauri/icons/Square150x150Logo.png	PNG	17517	150	150	1	4e6b912cfaa579218b7f440d2f47cdddb21fb6f21d9ee10f6d96c0658feaade2	n/a	ok	required
apps/web/tauri/src-tauri/icons/Square284x284Logo.png	PNG	56760	284	284	1	fe219365e963fefbcc972cd202b770430be6ecc75c009f8303935cf378c12d72	n/a	ok	required
apps/web/tauri/src-tauri/icons/Square30x30Logo.png	PNG	1401	30	30	1	75f21aff7a39041e9f0c2e37243b40cfe738ccddff1d2ba475fd3528c06e8077	n/a	ok	required
apps/web/tauri/src-tauri/icons/Square310x310Logo.png	PNG	68108	310	310	1	942982ca3acff930e49c3ac03456cdeb2aa9e343f7dfd04028c85a77ebbe1ba7	n/a	ok	required
apps/web/tauri/src-tauri/icons/Square44x44Logo.png	PNG	2512	44	44	1	1f3603cf98be84e8e84cc3bee8b96db36ba1e60e5cb06486af5c5869e29dec90	n/a	ok	required
apps/web/tauri/src-tauri/icons/Square71x71Logo.png	PNG	5351	71	71	1	12c7f9fe0c4b9baa92888ac5b7336f490f78c204f130bedf4152ace65547d20d	n/a	ok	required
apps/web/tauri/src-tauri/icons/Square89x89Logo.png	PNG	7528	89	89	1	0282c9dd4ca731d3c0423e66c6fbb9341124297ec294d41e0581f81e33ff8989	n/a	ok	required
